TransactionID,CustID,Date,Employee,ProductID,ProductName,VendorID,ProductVendor,UnitPrice,Quantity,Subtotal,Tax(8%),OrderTotal,Month
10315,23,2023-09-26,Margaret Peacock,34,Sasquatch Ale,16,Bigfoot Breweries,11.2,14,156.8,12.54,169.34,2023-09
10323,8,2023-10-07,Margaret Peacock,15,Genen Shouyu,6,Mayumi's,12.4,5,62.0,4.96,66.96,2023-10
10323,8,2023-10-07,Margaret Peacock,25,NuNuCa Nu-Nougat-Creme,11,Heli Swaren GmbH & Co. KG,11.2,4,44.8,3.58,48.38,2023-10
10323,8,2023-10-07,Margaret Peacock,39,Chartreuse verte,18,Aux joyeux ecclsiastiques,14.4,4,57.6,4.61,62.21,2023-10
10326,87,2023-10-10,Margaret Peacock,4,Chef Anton's Cajun Seasoning,2,New Orleans Cajun Delights,17.6,24,422.4,33.79,456.19,2023-10
10326,87,2023-10-10,Margaret Peacock,57,Ravioli Angelo,26,Pasta Buttini s.r.l.,15.6,16,249.6,19.97,269.57,2023-10
10328,34,2023-10-14,Margaret Peacock,59,Raclette Courdavault,28,Gai pturage,44.0,9,396.0,31.68,427.68,2023-10
10328,34,2023-10-14,Margaret Peacock,68,Scottish Longbreads,8,"Specialty Biscuits, Ltd.",10.0,10,100.0,8.0,108.0,2023-10
10329,15,2023-10-15,Margaret Peacock,19,Teatime Chocolate Biscuits,8,"Specialty Biscuits, Ltd.",7.3,10,73.0,5.84,78.84,2023-10
10329,15,2023-10-15,Margaret Peacock,30,Nord-Ost Matjeshering,13,Nord-Ost-Fisch Handelsgesellschaft mbH,20.7,8,165.6,13.25,178.85,2023-10
10329,15,2023-10-15,Margaret Peacock,38,Cte de Blaye,18,Aux joyeux ecclsiastiques,210.8,20,4216.0,337.28,4553.28,2023-10
10329,15,2023-10-15,Margaret Peacock,56,Gnocchi di nonna Alice,26,Pasta Buttini s.r.l.,30.4,12,364.8,29.18,393.98,2023-10
10337,19,2023-10-24,Margaret Peacock,26,Gumbr Gummibrchen,11,Heli Swaren GmbH & Co. KG,24.9,24,597.6,47.81,645.41,2023-10
10337,19,2023-10-24,Margaret Peacock,36,Inlagd Sill,17,Svensk Sjfda AB,15.2,20,304.0,24.32,328.32,2023-10
10338,41,2023-10-25,Margaret Peacock,17,Alice Mutton,7,"Pavlova, Ltd.",31.2,20,624.0,49.92,673.92,2023-10
10338,41,2023-10-25,Margaret Peacock,30,Nord-Ost Matjeshering,13,Nord-Ost-Fisch Handelsgesellschaft mbH,20.7,15,310.5,24.84,335.34,2023-10
10342,19,2023-10-30,Margaret Peacock,2,Chang,1,Exotic Liquids,15.2,24,364.8,29.18,393.98,2023-10
10343,80,2023-10-31,Margaret Peacock,68,Scottish Longbreads,8,"Specialty Biscuits, Ltd.",10.0,4,40.0,3.2,43.2,2023-10
10343,80,2023-10-31,Margaret Peacock,76,Lakkalikri,23,Karkki Oy,14.4,15,216.0,17.28,233.28,2023-10
10347,68,2023-11-06,Margaret Peacock,25,NuNuCa Nu-Nougat-Creme,11,Heli Swaren GmbH & Co. KG,11.2,10,112.0,8.96,120.96,2023-11
10347,68,2023-11-06,Margaret Peacock,40,Boston Crab Meat,19,New England Seafood Cannery,14.7,4,58.8,4.7,63.5,2023-11
10347,68,2023-11-06,Margaret Peacock,75,Rhnbru Klosterbier,12,Plutzer Lebensmittelgromrkte AG,6.2,6,37.2,2.98,40.18,2023-11
10348,38,2023-11-07,Margaret Peacock,1,Chai,1,Exotic Liquids,14.4,15,216.0,17.28,233.28,2023-11
10360,65,2023-11-22,Margaret Peacock,38,Cte de Blaye,18,Aux joyeux ecclsiastiques,210.8,10,2108.0,168.64,2276.64,2023-11
10363,49,2023-11-26,Margaret Peacock,31,Gorgonzola Telino,14,Formaggi Fortini s.r.l.,10.0,20,200.0,16.0,216.0,2023-11
10363,49,2023-11-26,Margaret Peacock,75,Rhnbru Klosterbier,12,Plutzer Lebensmittelgromrkte AG,6.2,12,74.4,5.95,80.35,2023-11
10363,49,2023-11-26,Margaret Peacock,76,Lakkalikri,23,Karkki Oy,14.4,12,172.8,13.82,186.62,2023-11
10382,1,2023-12-13,Margaret Peacock,18,Carnarvon Tigers,7,"Pavlova, Ltd.",50.0,9,450.0,36.0,486.0,2023-12
10382,1,2023-12-13,Margaret Peacock,29,Thringer Rostbratwurst,12,Plutzer Lebensmittelgromrkte AG,99.0,14,1386.0,110.88,1496.88,2023-12
10389,58,2023-12-20,Margaret Peacock,10,Ikura,4,Tokyo Traders,24.8,16,396.8,31.74,428.54,2023-12
10389,58,2023-12-20,Margaret Peacock,55,Pt chinois,25,Ma Maison,19.2,15,288.0,23.04,311.04,2023-12
10389,58,2023-12-20,Margaret Peacock,62,Tarte au sucre,29,Forts d'rables,39.4,20,788.0,63.04,851.04,2023-12
10403,1,2024-01-03,Margaret Peacock,16,Pavlova,7,"Pavlova, Ltd.",13.9,21,291.9,23.35,315.25,2024-01
10417,72,2024-01-16,Margaret Peacock,46,Spegesild,21,Lyngbysild,9.6,2,19.2,1.54,20.74,2024-01
10418,59,2024-01-17,Margaret Peacock,61,Sirop d'rable,29,Forts d'rables,22.8,16,364.8,29.18,393.98,2024-01
10418,59,2024-01-17,Margaret Peacock,74,Longlife Tofu,4,Tokyo Traders,8.0,15,120.0,9.6,129.6,2024-01
10419,28,2024-01-20,Margaret Peacock,69,Gudbrandsdalsost,15,Norske Meierier,28.8,20,576.0,46.08,622.08,2024-01
10426,56,2024-01-27,Margaret Peacock,56,Gnocchi di nonna Alice,26,Pasta Buttini s.r.l.,30.4,5,152.0,12.16,164.16,2024-01
10426,56,2024-01-27,Margaret Peacock,64,Wimmers gute Semmelkndel,12,Plutzer Lebensmittelgromrkte AG,26.6,7,186.2,14.9,201.1,2024-01
10440,17,2024-02-10,Margaret Peacock,29,Thringer Rostbratwurst,12,Plutzer Lebensmittelgromrkte AG,99.0,24,2376.0,190.08,2566.08,2024-02
10447,48,2024-02-14,Margaret Peacock,71,Flotemysost,15,Norske Meierier,17.2,2,34.4,2.75,37.15,2024-02
10448,55,2024-02-17,Margaret Peacock,26,Gumbr Gummibrchen,11,Heli Swaren GmbH & Co. KG,24.9,6,149.4,11.95,161.35,2024-02
10448,55,2024-02-17,Margaret Peacock,40,Boston Crab Meat,19,New England Seafood Cannery,14.7,20,294.0,23.52,317.52,2024-02
10454,12,2024-02-21,Margaret Peacock,16,Pavlova,7,"Pavlova, Ltd.",13.9,20,278.0,22.24,300.24,2024-02
10454,12,2024-02-21,Margaret Peacock,33,Geitost,15,Norske Meierier,2.0,20,40.0,3.2,43.2,2024-02
10454,12,2024-02-21,Margaret Peacock,46,Spegesild,21,Lyngbysild,9.6,10,96.0,7.68,103.68,2024-02
10459,29,2024-02-27,Margaret Peacock,7,Uncle Bob's Organic Dried Pears,3,Grandma Kelly's Homestead,24.0,16,384.0,30.72,414.72,2024-02
10459,29,2024-02-27,Margaret Peacock,46,Spegesild,21,Lyngbysild,9.6,20,192.0,15.36,207.36,2024-02
10464,34,2024-03-04,Margaret Peacock,4,Chef Anton's Cajun Seasoning,2,New Orleans Cajun Delights,17.6,16,281.6,22.53,304.13,2024-03
10464,34,2024-03-04,Margaret Peacock,43,Ipoh Coffee,20,Leka Trading,36.8,3,110.4,8.83,119.23,2024-03
10464,34,2024-03-04,Margaret Peacock,60,Camembert Pierrot,28,Gai pturage,27.2,20,544.0,43.52,587.52,2024-03
10466,57,2024-03-06,Margaret Peacock,11,Queso Cabrales,5,Cooperativa de Quesos 'Las Cabras',16.8,10,168.0,13.44,181.44,2024-03
10466,57,2024-03-06,Margaret Peacock,46,Spegesild,21,Lyngbysild,9.6,5,48.0,3.84,51.84,2024-03
10470,9,2024-03-11,Margaret Peacock,23,Tunnbrd,9,PB Knckebrd AB,7.2,15,108.0,8.64,116.64,2024-03
10470,9,2024-03-11,Margaret Peacock,64,Wimmers gute Semmelkndel,12,Plutzer Lebensmittelgromrkte AG,26.6,8,212.8,17.02,229.82,2024-03
10485,64,2024-03-25,Margaret Peacock,2,Chang,1,Exotic Liquids,15.2,20,304.0,24.32,328.32,2024-03
10485,64,2024-03-25,Margaret Peacock,3,Aniseed Syrup,1,Exotic Liquids,8.0,20,160.0,12.8,172.8,2024-03
10493,12,2024-04-02,Margaret Peacock,65,Louisiana Fiery Hot Pepper Sauce,2,New Orleans Cajun Delights,16.8,15,252.0,20.16,272.16,2024-04
10493,12,2024-04-02,Margaret Peacock,66,Louisiana Hot Spiced Okra,2,New Orleans Cajun Delights,13.6,10,136.0,10.88,146.88,2024-04
10493,12,2024-04-02,Margaret Peacock,69,Gudbrandsdalsost,15,Norske Meierier,28.8,10,288.0,23.04,311.04,2024-04
10499,10,2024-04-08,Margaret Peacock,28,Rssle Sauerkraut,12,Plutzer Lebensmittelgromrkte AG,45.6,20,912.0,72.96,984.96,2024-04
10504,22,2024-04-11,Margaret Peacock,2,Chang,1,Exotic Liquids,19.0,12,228.0,18.24,246.24,2024-04
10504,22,2024-04-11,Margaret Peacock,21,Sir Rodney's Scones,8,"Specialty Biscuits, Ltd.",10.0,12,120.0,9.6,129.6,2024-04
10504,22,2024-04-11,Margaret Peacock,53,Perth Pasties,24,"G'day, Mate",32.8,10,328.0,26.24,354.24,2024-04
10509,82,2024-04-17,Margaret Peacock,28,Rssle Sauerkraut,12,Plutzer Lebensmittelgromrkte AG,45.6,3,136.8,10.94,147.74,2024-04
10511,9,2024-04-18,Margaret Peacock,8,Northwoods Cranberry Sauce,3,Grandma Kelly's Homestead,40.0,10,400.0,32.0,432.0,2024-04
10518,4,2024-04-25,Margaret Peacock,24,Guaran Fantstica,10,Refrescos Americanas LTDA,4.5,5,22.5,1.8,24.3,2024-04
10518,4,2024-04-25,Margaret Peacock,38,Cte de Blaye,18,Aux joyeux ecclsiastiques,263.5,15,3952.5,316.2,4268.7,2024-04
10518,4,2024-04-25,Margaret Peacock,44,Gula Malacca,20,Leka Trading,19.45,9,175.05,14.0,189.05,2024-04
10522,80,2024-04-30,Margaret Peacock,8,Northwoods Cranberry Sauce,3,Grandma Kelly's Homestead,40.0,24,960.0,76.8,1036.8,2024-04
10522,80,2024-04-30,Margaret Peacock,30,Nord-Ost Matjeshering,13,Nord-Ost-Fisch Handelsgesellschaft mbH,25.89,20,517.8,41.42,559.22,2024-04
10526,71,2024-05-05,Margaret Peacock,1,Chai,1,Exotic Liquids,18.0,8,144.0,11.52,155.52,2024-05
10526,71,2024-05-05,Margaret Peacock,13,Konbu,6,Mayumi's,6.0,10,60.0,4.8,64.8,2024-05
10535,40,2024-05-13,Margaret Peacock,40,Boston Crab Meat,19,New England Seafood Cannery,18.4,10,184.0,14.72,198.72,2024-05
10535,40,2024-05-13,Margaret Peacock,57,Ravioli Angelo,26,Pasta Buttini s.r.l.,19.5,5,97.5,7.8,105.3,2024-05
10535,40,2024-05-13,Margaret Peacock,59,Raclette Courdavault,28,Gai pturage,55.0,15,825.0,66.0,891.0,2024-05
10544,37,2024-05-21,Margaret Peacock,28,Rssle Sauerkraut,12,Plutzer Lebensmittelgromrkte AG,45.6,7,319.2,25.54,344.74,2024-05
10544,37,2024-05-21,Margaret Peacock,67,Laughing Lumberjack Lager,16,Bigfoot Breweries,14.0,7,98.0,7.84,105.84,2024-05
10551,34,2024-05-28,Margaret Peacock,35,Steeleye Stout,16,Bigfoot Breweries,18.0,20,360.0,28.8,388.8,2024-05
10554,26,2024-05-30,Margaret Peacock,23,Tunnbrd,9,PB Knckebrd AB,9.0,20,180.0,14.4,194.4,2024-05
10554,26,2024-05-30,Margaret Peacock,62,Tarte au sucre,29,Forts d'rables,49.3,20,986.0,78.88,1064.88,2024-05
10554,26,2024-05-30,Margaret Peacock,77,Original Frankfurter grne Soe,12,Plutzer Lebensmittelgromrkte AG,13.0,10,130.0,10.4,140.4,2024-05
10564,7,2024-06-10,Margaret Peacock,17,Alice Mutton,7,"Pavlova, Ltd.",39.0,16,624.0,49.92,673.92,2024-06
10564,7,2024-06-10,Margaret Peacock,31,Gorgonzola Telino,14,Formaggi Fortini s.r.l.,12.5,6,75.0,6.0,81.0,2024-06
10574,88,2024-06-19,Margaret Peacock,33,Geitost,15,Norske Meierier,2.5,14,35.0,2.8,37.8,2024-06
10574,88,2024-06-19,Margaret Peacock,40,Boston Crab Meat,19,New England Seafood Cannery,18.4,2,36.8,2.94,39.74,2024-06
10574,88,2024-06-19,Margaret Peacock,62,Tarte au sucre,29,Forts d'rables,49.3,10,493.0,39.44,532.44,2024-06
10574,88,2024-06-19,Margaret Peacock,64,Wimmers gute Semmelkndel,12,Plutzer Lebensmittelgromrkte AG,33.25,6,199.5,15.96,215.46,2024-06
10578,62,2024-06-24,Margaret Peacock,35,Steeleye Stout,16,Bigfoot Breweries,18.0,20,360.0,28.8,388.8,2024-06
10578,62,2024-06-24,Margaret Peacock,57,Ravioli Angelo,26,Pasta Buttini s.r.l.,19.5,6,117.0,9.36,126.36,2024-06
10580,26,2024-06-26,Margaret Peacock,14,Tofu,6,Mayumi's,23.25,15,348.75,27.9,376.65,2024-06
10580,26,2024-06-26,Margaret Peacock,41,Jack's New England Clam Chowder,19,New England Seafood Cannery,9.65,9,86.85,6.95,93.8,2024-06
10590,35,2024-07-07,Margaret Peacock,1,Chai,1,Exotic Liquids,18.0,20,360.0,28.8,388.8,2024-07
10600,18,2024-07-16,Margaret Peacock,54,Tourtire,25,Ma Maison,7.45,4,29.8,2.38,32.18,2024-07
10606,3,2024-07-22,Margaret Peacock,4,Chef Anton's Cajun Seasoning,2,New Orleans Cajun Delights,22.0,20,440.0,35.2,475.2,2024-07
10606,3,2024-07-22,Margaret Peacock,55,Pt chinois,25,Ma Maison,24.0,20,480.0,38.4,518.4,2024-07
10606,3,2024-07-22,Margaret Peacock,62,Tarte au sucre,29,Forts d'rables,49.3,10,493.0,39.44,532.44,2024-07
10613,25,2024-07-29,Margaret Peacock,13,Konbu,6,Mayumi's,6.0,8,48.0,3.84,51.84,2024-07
10621,23,2024-08-05,Margaret Peacock,19,Teatime Chocolate Biscuits,8,"Specialty Biscuits, Ltd.",9.2,5,46.0,3.68,49.68,2024-08
10621,23,2024-08-05,Margaret Peacock,23,Tunnbrd,9,PB Knckebrd AB,9.0,10,90.0,7.2,97.2,2024-08
10621,23,2024-08-05,Margaret Peacock,70,Outback Lager,7,"Pavlova, Ltd.",15.0,20,300.0,24.0,324.0,2024-08
10621,23,2024-08-05,Margaret Peacock,71,Flotemysost,15,Norske Meierier,21.5,15,322.5,25.8,348.3,2024-08
10622,48,2024-08-06,Margaret Peacock,2,Chang,1,Exotic Liquids,19.0,20,380.0,30.4,410.4,2024-08
10622,48,2024-08-06,Margaret Peacock,68,Scottish Longbreads,8,"Specialty Biscuits, Ltd.",12.5,18,225.0,18.0,243.0,2024-08
10624,84,2024-08-07,Margaret Peacock,28,Rssle Sauerkraut,12,Plutzer Lebensmittelgromrkte AG,45.6,10,456.0,36.48,492.48,2024-08
10624,84,2024-08-07,Margaret Peacock,29,Thringer Rostbratwurst,12,Plutzer Lebensmittelgromrkte AG,123.79,6,742.74,59.42,802.16,2024-08
10624,84,2024-08-07,Margaret Peacock,44,Gula Malacca,20,Leka Trading,19.45,10,194.5,15.56,210.06,2024-08
10629,51,2024-08-12,Margaret Peacock,29,Thringer Rostbratwurst,12,Plutzer Lebensmittelgromrkte AG,123.79,20,2475.8,198.06,2673.86,2024-08
10629,51,2024-08-12,Margaret Peacock,64,Wimmers gute Semmelkndel,12,Plutzer Lebensmittelgromrkte AG,33.25,9,299.25,23.94,323.19,2024-08
10634,47,2024-08-15,Margaret Peacock,51,Manjimup Dried Apples,24,"G'day, Mate",53.0,15,795.0,63.6,858.6,2024-08
10634,47,2024-08-15,Margaret Peacock,75,Rhnbru Klosterbier,12,Plutzer Lebensmittelgromrkte AG,7.75,2,15.5,1.24,16.74,2024-08
10636,71,2024-08-19,Margaret Peacock,58,Escargots de Bourgogne,27,Escargots Nouveaux,13.25,6,79.5,6.36,85.86,2024-08
10640,38,2024-08-21,Margaret Peacock,69,Gudbrandsdalsost,15,Norske Meierier,36.0,20,720.0,57.6,777.6,2024-08
10640,38,2024-08-21,Margaret Peacock,70,Outback Lager,7,"Pavlova, Ltd.",15.0,15,225.0,18.0,243.0,2024-08
10645,42,2024-08-26,Margaret Peacock,18,Carnarvon Tigers,7,"Pavlova, Ltd.",62.5,20,1250.0,100.0,1350.0,2024-08
10645,42,2024-08-26,Margaret Peacock,36,Inlagd Sill,17,Svensk Sjfda AB,19.0,15,285.0,22.8,307.8,2024-08
10647,33,2024-08-27,Margaret Peacock,39,Chartreuse verte,18,Aux joyeux ecclsiastiques,18.0,20,360.0,28.8,388.8,2024-08
10652,43,2024-09-01,Margaret Peacock,30,Nord-Ost Matjeshering,13,Nord-Ost-Fisch Handelsgesellschaft mbH,25.89,2,51.78,4.14,55.92,2024-09
10652,43,2024-09-01,Margaret Peacock,42,Singaporean Hokkien Fried Mee,20,Leka Trading,14.0,20,280.0,22.4,302.4,2024-09
10674,23,2024-09-18,Margaret Peacock,23,Tunnbrd,9,PB Knckebrd AB,9.0,5,45.0,3.6,48.6,2024-09
10685,43,2024-09-29,Margaret Peacock,10,Ikura,4,Tokyo Traders,31.0,20,620.0,49.6,669.6,2024-09
10685,43,2024-09-29,Margaret Peacock,41,Jack's New England Clam Chowder,19,New England Seafood Cannery,9.65,4,38.6,3.09,41.69,2024-09
10685,43,2024-09-29,Margaret Peacock,47,Zaanse koeken,22,Zaanse Snoepfabriek,9.5,15,142.5,11.4,153.9,2024-09
10688,21,2024-10-01,Margaret Peacock,10,Ikura,4,Tokyo Traders,31.0,18,558.0,44.64,602.64,2024-10
10688,21,2024-10-01,Margaret Peacock,34,Sasquatch Ale,16,Bigfoot Breweries,14.0,14,196.0,15.68,211.68,2024-10
10692,50,2024-10-03,Margaret Peacock,63,Vegie-spread,7,"Pavlova, Ltd.",43.9,20,878.0,70.24,948.24,2024-10
10698,1,2024-10-09,Margaret Peacock,11,Queso Cabrales,5,Cooperativa de Quesos 'Las Cabras',21.0,15,315.0,25.2,340.2,2024-10
10698,1,2024-10-09,Margaret Peacock,17,Alice Mutton,7,"Pavlova, Ltd.",39.0,8,312.0,24.96,336.96,2024-10
10698,1,2024-10-09,Margaret Peacock,29,Thringer Rostbratwurst,12,Plutzer Lebensmittelgromrkte AG,123.79,12,1485.48,118.84,1604.32,2024-10
10698,1,2024-10-09,Margaret Peacock,70,Outback Lager,7,"Pavlova, Ltd.",15.0,8,120.0,9.6,129.6,2024-10
10702,50,2024-10-13,Margaret Peacock,3,Aniseed Syrup,1,Exotic Liquids,10.0,6,60.0,4.8,64.8,2024-10
10702,50,2024-10-13,Margaret Peacock,76,Lakkalikri,23,Karkki Oy,18.0,15,270.0,21.6,291.6,2024-10
10707,20,2024-10-16,Margaret Peacock,55,Pt chinois,25,Ma Maison,24.0,21,504.0,40.32,544.32,2024-10
10716,55,2024-10-24,Margaret Peacock,21,Sir Rodney's Scones,8,"Specialty Biscuits, Ltd.",10.0,5,50.0,4.0,54.0,2024-10
10716,55,2024-10-24,Margaret Peacock,51,Manjimup Dried Apples,24,"G'day, Mate",53.0,7,371.0,29.68,400.68,2024-10
10716,55,2024-10-24,Margaret Peacock,61,Sirop d'rable,29,Forts d'rables,28.5,10,285.0,22.8,307.8,2024-10
10725,68,2024-10-31,Margaret Peacock,41,Jack's New England Clam Chowder,19,New England Seafood Cannery,9.65,12,115.8,9.26,125.06,2024-10
10725,68,2024-10-31,Margaret Peacock,52,Filo Mix,24,"G'day, Mate",7.0,4,28.0,2.24,30.24,2024-10
10725,68,2024-10-31,Margaret Peacock,55,Pt chinois,25,Ma Maison,24.0,6,144.0,11.52,155.52,2024-10
10726,11,2024-11-03,Margaret Peacock,11,Queso Cabrales,5,Cooperativa de Quesos 'Las Cabras',21.0,5,105.0,8.4,113.4,2024-11
10728,70,2024-11-04,Margaret Peacock,30,Nord-Ost Matjeshering,13,Nord-Ost-Fisch Handelsgesellschaft mbH,25.89,15,388.35,31.07,419.42,2024-11
10728,70,2024-11-04,Margaret Peacock,40,Boston Crab Meat,19,New England Seafood Cannery,18.4,6,110.4,8.83,119.23,2024-11
10728,70,2024-11-04,Margaret Peacock,55,Pt chinois,25,Ma Maison,24.0,12,288.0,23.04,311.04,2024-11
10728,70,2024-11-04,Margaret Peacock,60,Camembert Pierrot,28,Gai pturage,34.0,15,510.0,40.8,550.8,2024-11
10740,22,2024-11-13,Margaret Peacock,28,Rssle Sauerkraut,12,Plutzer Lebensmittelgromrkte AG,45.6,5,228.0,18.24,246.24,2024-11
10740,22,2024-11-13,Margaret Peacock,56,Gnocchi di nonna Alice,26,Pasta Buttini s.r.l.,38.0,14,532.0,42.56,574.56,2024-11
10741,20,2024-11-14,Margaret Peacock,2,Chang,1,Exotic Liquids,19.0,15,285.0,22.8,307.8,2024-11
10749,23,2024-11-20,Margaret Peacock,56,Gnocchi di nonna Alice,26,Pasta Buttini s.r.l.,38.0,15,570.0,45.6,615.6,2024-11
10749,23,2024-11-20,Margaret Peacock,59,Raclette Courdavault,28,Gai pturage,55.0,6,330.0,26.4,356.4,2024-11
10749,23,2024-11-20,Margaret Peacock,76,Lakkalikri,23,Karkki Oy,18.0,10,180.0,14.4,194.4,2024-11
10755,9,2024-11-26,Margaret Peacock,57,Ravioli Angelo,26,Pasta Buttini s.r.l.,19.5,14,273.0,21.84,294.84,2024-11
10760,85,2024-12-01,Margaret Peacock,25,NuNuCa Nu-Nougat-Creme,11,Heli Swaren GmbH & Co. KG,14.0,12,168.0,13.44,181.44,2024-12
10767,63,2024-12-05,Margaret Peacock,42,Singaporean Hokkien Fried Mee,20,Leka Trading,14.0,2,28.0,2.24,30.24,2024-12
10774,53,2024-12-11,Margaret Peacock,31,Gorgonzola Telino,14,Formaggi Fortini s.r.l.,12.5,2,25.0,2.0,27.0,2024-12
10783,42,2024-12-18,Margaret Peacock,31,Gorgonzola Telino,14,Formaggi Fortini s.r.l.,12.5,10,125.0,10.0,135.0,2024-12
10783,42,2024-12-18,Margaret Peacock,38,Cte de Blaye,18,Aux joyeux ecclsiastiques,263.5,5,1317.5,105.4,1422.9,2024-12
10784,2,2024-12-18,Margaret Peacock,39,Chartreuse verte,18,Aux joyeux ecclsiastiques,18.0,2,36.0,2.88,38.88,2024-12
10801,87,2024-12-29,Margaret Peacock,29,Thringer Rostbratwurst,12,Plutzer Lebensmittelgromrkte AG,123.79,20,2475.8,198.06,2673.86,2024-12
10802,72,2024-12-29,Margaret Peacock,62,Tarte au sucre,29,Forts d'rables,49.3,5,246.5,19.72,266.22,2024-12
10803,52,2024-12-30,Margaret Peacock,19,Teatime Chocolate Biscuits,8,"Specialty Biscuits, Ltd.",9.2,24,220.8,17.66,238.46,2024-12
10803,52,2024-12-30,Margaret Peacock,25,NuNuCa Nu-Nougat-Creme,11,Heli Swaren GmbH & Co. KG,14.0,15,210.0,16.8,226.8,2024-12
10803,52,2024-12-30,Margaret Peacock,59,Raclette Courdavault,28,Gai pturage,55.0,15,825.0,66.0,891.0,2024-12
10807,44,2024-12-31,Margaret Peacock,40,Boston Crab Meat,19,New England Seafood Cannery,18.4,1,18.4,1.47,19.87,2024-12
10816,36,2025-01-06,Margaret Peacock,62,Tarte au sucre,29,Forts d'rables,49.3,20,986.0,78.88,1064.88,2025-01
10830,3,2025-01-13,Margaret Peacock,6,Grandma's Boysenberry Spread,3,Grandma Kelly's Homestead,25.0,6,150.0,12.0,162.0,2025-01
10830,3,2025-01-13,Margaret Peacock,68,Scottish Longbreads,8,"Specialty Biscuits, Ltd.",12.5,24,300.0,24.0,324.0,2025-01
10840,64,2025-01-19,Margaret Peacock,25,NuNuCa Nu-Nougat-Creme,11,Heli Swaren GmbH & Co. KG,14.0,6,84.0,6.72,90.72,2025-01
10840,64,2025-01-19,Margaret Peacock,39,Chartreuse verte,18,Aux joyeux ecclsiastiques,18.0,10,180.0,14.4,194.4,2025-01
10843,29,2025-01-21,Margaret Peacock,51,Manjimup Dried Apples,24,"G'day, Mate",53.0,4,212.0,16.96,228.96,2025-01
10847,17,2025-01-22,Margaret Peacock,19,Teatime Chocolate Biscuits,8,"Specialty Biscuits, Ltd.",9.2,12,110.4,8.83,119.23,2025-01
10861,22,2025-01-30,Margaret Peacock,18,Carnarvon Tigers,7,"Pavlova, Ltd.",62.5,20,1250.0,100.0,1350.0,2025-01
10861,22,2025-01-30,Margaret Peacock,62,Tarte au sucre,29,Forts d'rables,49.3,3,147.9,11.83,159.73,2025-01
10863,25,2025-02-02,Margaret Peacock,1,Chai,1,Exotic Liquids,18.0,20,360.0,28.8,388.8,2025-02
10863,25,2025-02-02,Margaret Peacock,58,Escargots de Bourgogne,27,Escargots Nouveaux,13.25,12,159.0,12.72,171.72,2025-02
10864,20,2025-02-02,Margaret Peacock,35,Steeleye Stout,16,Bigfoot Breweries,18.0,4,72.0,5.76,77.76,2025-02
10864,20,2025-02-02,Margaret Peacock,67,Laughing Lumberjack Lager,16,Bigfoot Breweries,14.0,15,210.0,16.8,226.8,2025-02
10873,54,2025-02-06,Margaret Peacock,21,Sir Rodney's Scones,8,"Specialty Biscuits, Ltd.",10.0,20,200.0,16.0,216.0,2025-02
10873,54,2025-02-06,Margaret Peacock,28,Rssle Sauerkraut,12,Plutzer Lebensmittelgromrkte AG,45.6,3,136.8,10.94,147.74,2025-02
10875,27,2025-02-06,Margaret Peacock,47,Zaanse koeken,22,Zaanse Snoepfabriek,9.5,21,199.5,15.96,215.46,2025-02
10875,27,2025-02-06,Margaret Peacock,49,Maxilaku,23,Karkki Oy,20.0,15,300.0,24.0,324.0,2025-02
10878,59,2025-02-10,Margaret Peacock,20,Sir Rodney's Marmalade,8,"Specialty Biscuits, Ltd.",81.0,20,1620.0,129.6,1749.6,2025-02
10881,77,2025-02-11,Margaret Peacock,73,Rd Kaviar,17,Svensk Sjfda AB,15.0,10,150.0,12.0,162.0,2025-02
10882,17,2025-02-11,Margaret Peacock,49,Maxilaku,23,Karkki Oy,20.0,20,400.0,32.0,432.0,2025-02
10884,32,2025-02-12,Margaret Peacock,56,Gnocchi di nonna Alice,26,Pasta Buttini s.r.l.,38.0,21,798.0,63.84,861.84,2025-02
10884,32,2025-02-12,Margaret Peacock,65,Louisiana Fiery Hot Pepper Sauce,2,New Orleans Cajun Delights,21.05,12,252.6,20.21,272.81,2025-02
10898,81,2025-02-20,Margaret Peacock,13,Konbu,6,Mayumi's,6.0,5,30.0,2.4,32.4,2025-02
10906,13,2025-02-25,Margaret Peacock,61,Sirop d'rable,29,Forts d'rables,28.5,15,427.5,34.2,461.7,2025-02
10908,30,2025-02-26,Margaret Peacock,7,Uncle Bob's Organic Dried Pears,3,Grandma Kelly's Homestead,30.0,20,600.0,48.0,648.0,2025-02
10908,30,2025-02-26,Margaret Peacock,52,Filo Mix,24,"G'day, Mate",7.0,14,98.0,7.84,105.84,2025-02
10913,70,2025-02-26,Margaret Peacock,58,Escargots de Bourgogne,27,Escargots Nouveaux,13.25,15,198.75,15.9,214.65,2025-02
10917,5,2025-03-02,Margaret Peacock,30,Nord-Ost Matjeshering,13,Nord-Ost-Fisch Handelsgesellschaft mbH,25.89,1,25.89,2.07,27.96,2025-03
10917,5,2025-03-02,Margaret Peacock,60,Camembert Pierrot,28,Gai pturage,34.0,10,340.0,27.2,367.2,2025-03
10920,20,2025-03-03,Margaret Peacock,50,Valkoinen suklaa,23,Karkki Oy,16.25,24,390.0,31.2,421.2,2025-03
10926,83,2025-03-04,Margaret Peacock,11,Queso Cabrales,5,Cooperativa de Quesos 'Las Cabras',21.0,2,42.0,3.36,45.36,2025-03
